,titleID,Authors,Journal,publisher,year,cited_num,cites_per_year,date,cited_num_mod,cites_per_year_mod
156,"Abiotic transformation of hexahydro-1, 3, 5-trinitro-1, 3, 5-triazine (RDX) by green rusts","Philip Larese-Casanova, Michelle M Scherer",Environmental science & technology,American Chemical Society,2008,67,5.231016042780749,2008-06-01,68,5.309090909090909
157,Pathways of ferrous iron mineral formation upon sulfidation of lepidocrocite surfaces,"Katrin Hellige, Kilian Pollok, Philip Larese-Casanova, Thilo Behrends, Stefan Peiffer",Geochimica et Cosmochimica Acta,Pergamon,2012,59,6.541616038882139,2012-03-15,60,6.652490886998785
158,Inhibition of E. coli and S. aureus with selenium nanoparticles synthesized by pulsed laser ablation in deionized water,"G Guisbiers, Q Wang, E Khachatryan, LC Mimun, R Mendoza-Cruz, P Larese-Casanova, TJ Webster, KL Nash",International journal of nanomedicine,Dove Press,2016,53,10.15485564304462,2016-01-01,54,10.346456692913385
159,Pyrite formation and mineral transformation pathways upon sulfidation of ferric hydroxides depend on mineral type and sulfide concentration,"Stefan Peiffer, Thilo Behrends, Katrin Hellige, Philip Larese-Casanova, Moli Wan, Kilian Pollok",Chemical Geology,Elsevier,2015,51,8.590216889709275,2015-04-14,52,8.758652514997692
160,Heterogeneous oxidation of Fe (II) on iron oxides in aqueous systems: Identification and controls of Fe (III) product formation,"Philip Larese-Casanova, Andreas Kappler, Stefan B Haderlein",Geochimica et Cosmochimica Acta,Pergamon,2012,45,5.232558139534884,2012-08-15,46,5.348837209302326
161,Potential function of added minerals as nucleation sites and effect of humic substances on mineral formation by the nitrate-reducing Fe (II)-oxidizer Acidovorax sp. BoFeN1,"Urs Dippon, Claudia Pantke, Katharina Porsch, Phil Larese-Casanova, Andreas Kappler",Environmental science & technology,American Chemical Society,2012,40,4.568210262828536,2012-06-19,41,4.68241551939925
162,The role of counter ions in nano-hematite synthesis: implications for surface area and selenium adsorption capacity,"Amanda W Lounsbury, Jamila S Yamani, Chad P Johnston, Philip Larese-Casanova, Julie B Zimmerman",Journal of hazardous materials,Elsevier,2016,37,7.7215551743853625,2016-06-05,38,7.930245854774156
163,Application of positively-charged ethylenediamine-functionalized graphene for the sorption of anionic organic contaminants from water,"Nan Cai, Philip Larese-Casanova",Journal of environmental chemical engineering,Elsevier,2016,34,7.471402769416015,2016-09-01,35,7.691149909692957
164,Factors influencing natural organic matter sorption onto commercial graphene oxides,"Nan Cai, Derek Peak, Philip Larese-Casanova",Chemical Engineering Journal,Elsevier,2015,34,6.030126336248785,2015-08-01,35,6.207482993197279
165,Nanogoethite formation from oxidation of Fe (II) sorbed on aluminum oxide: implications for contaminant reduction,"Philip Larese-Casanova, David M Cwiertny, Michelle M Scherer",Environmental science & technology,American Chemical Society,2010,34,3.1322564361433622,2010-05-15,35,3.2243816254416964
166,Inhibition of various gram-positive and gram-negative bacteria growth on selenium nanoparticle coated paper towels,"Qi Wang, Philip Larese-Casanova, Thomas J Webster",International journal of nanomedicine,Dove Press,2015,30,4.823788546255507,2015-01-01,31,4.984581497797357
167,Susceptibility of Goethite to Fe2+-Catalyzed Recrystallization over Time,"Prachi Joshi, Matthew S Fantle, Philip Larese-Casanova, Christopher A Gorski",Environmental science & technology,American Chemical Society,2017,27,7.884,2017-10-17,28,8.176
168,Morin transition suppression in Polycrystalline 57 Hematite (α-Fe 2 O 3) exposed to 56 Fe (II),"Philip Larese-Casanova, Michelle M Scherer",Hyperfine Interactions,Springer Netherlands,2007,23,1.6169106317411404,2007-01-01,24,1.6872110939907552
169,Anti-bacterial selenium nanoparticles produced by UV/VIS/NIR pulsed nanosecond laser ablation in liquids,"G Guisbiers, Q Wang, E Khachatryan, MJ Arellano-Jimenez, TJ Webster, P Larese-Casanova, KL Nash",Laser Physics Letters,IOP Publishing,2014,22,3.5050196420776953,2014-12-11,23,3.6643387167175905
170,Oxygen isotope indicators of selenate reaction with Fe (II) and Fe (III) hydroxides,"Alexandra EP Schellenger, Philip Larese-Casanova",Environmental science & technology,American Chemical Society,2013,22,2.8354519774011298,2013-06-18,23,2.9643361581920904
171,"Sustained and complete hexahydro-1, 3, 5-trinitro-1, 3, 5-triazine (RDX) degradation in zero-valent iron simulated barriers under different microbial conditions","JD Shrout, P Larese-Casanova, MM Scherer, PJ Alvarez",Environmental technology,Taylor & Francis Group,2005,21,1.3568773234200744,2005-10-01,22,1.4214905292972209
172,Separation and quantification of quantum dots and dissolved metal cations by size exclusion chromatography–ICP-MS,"Pooya Paydary, Philip Larese-Casanova",International Journal of Environmental Analytical Chemistry,Taylor & Francis,2015,18,3.4059097978227064,2015-12-08,19,3.5951270088128564
173,Heterogeneity in respiratory electron transfer and adaptive iron utilization in a bacterial biofilm,"Yuxuan Qin, Yinghao He, Qianxuan She, Philip Larese-Casanova, Pinglan Li, Yunrong Chai",Nature communications,Nature Publishing Group,2019,15,9.407216494845361,2019-08-16,16,10.034364261168385
174,Arsenic redox transformation by humic substances and Fe minerals,"Andreas Kappler, Katja Amstaetter, Thomas Borch, Philip Larese-Casanova, Jie Jiang, Iris Bauer, Andrea Paul",Applied Geochemistry,Pergamon,2011,7,0.7136871508379888,2011-06-01,8,0.8156424581005587
176,Measurement of δ18O values in arsenic and selenium oxyanions,"Philip Larese‐Casanova, Ruth E Blake",Rapid Communications in Mass Spectrometry,couldnt find,2013,6,0.7334226389819156,2013-01-15,7,0.8556597454789016
177,Impact of Hurricane Maria on Drinking Water Quality in Puerto Rico,"Yishan Lin, Maria Sevillano-Rivera, Tao Jiang, Guangyu Li, Irmarie Cotto, Solize Vosloo, Corey MG Carpenter, Philip Larese-Casanova, Roger W Giese, Damian E Helbling, Ingrid Y Padilla, Zaira Rosario-Pabón, Carmen Vélez Vega, José F Cordero, Akram N Alshawabkeh, Ameet Pinto, April Z Gu",Environmental Science & Technology,American Chemical Society,2020,3,4.294117647058823,2020-07-08,4,5.7254901960784315
179,Oxygen kinetic isotope effects in selenate during microbial reduction,"Alexandra EP Schellenger, Annalisa Onnis-Hayden, Deb P Jaisi, Philip Larese-Casanova",Applied Geochemistry,Pergamon,2015,2,0.37706611570247933,2015-12-01,3,0.5655991735537189
180,Green rust formation under anaerobic nitrate-dependent Fe (II) oxiding conditions,"Karrie A Weber, Juergen Thieme, Philip Larese-Casanova, Michelle Scherer, Laurie A Achenbach, John D Coates",Geochimica et Cosmochimica Acta Supplement,couldnt find,2005,2,0.12581868321268527,2005-05-01,3,0.18872802481902792
181,Water chemistry influences on long-term dissolution kinetics of CdSe/ZnS quantum dots,"Pooya Paydary, Philip Larese-Casanova",Journal of Environmental Sciences,Elsevier,2020,1,1.0339943342776203,2020-04-01,2,2.0679886685552407
183,Transformation of iron (oxyhydr) oxides in the presence of dissolved sulphide,"Katrin Hellige, Phil Larese-Casanova, Kilian Pollok, Stefan Peiffer",Geochimica et Cosmochimica Acta Supplement,couldnt find,2009,1,0.08468677494199536,2009-06-01,2,0.16937354988399073
185,Selenium oxyanion exchange with Mg (II)-Fe (III) and Fe (II)-Fe (III) layered double hydroxides,"Alexandra EP Schellenger, Sunho Choi, Annalisa Onnis-Hayden, Philip Larese-Casanova",Applied Clay Science,Elsevier,2021,0,0.0,2021-01-01,1,4.679487179487179
186,Oxygen atom release during selenium oxyanion adsorption on goethite and hematite,"Pu Yue, Ning Chen, Derek Peak, Nefeli Maria Bompoti, Maria Chrysochoou, Annalisa Onnis-Hayden, Philip Larese-Casanova",Applied Geochemistry,Pergamon,2020,0,0.0,2020-06-01,1,1.25
187,"Isolation of selenate from selenite, carbonate, phosphate, and arsenate solutions for δ18O-selenate determination","Lichao Xia, Alexandra EP Schellenger, Annalisa Onnis-Hayden, Deb Jaisi, Philip Larese-Casanova",Isotopes in environmental and health studies,Taylor & Francis,2020,0,0.0,2020-05-03,1,1.1370716510903427
188,Facile Synthesis and Reuse of Magnetic Black Carbon Magnetite (BC-Mag) for Fast Carbamazepine Removal from Water,"Nan Cai, Philip Larese-Casanova",Nanomaterials,Multidisciplinary Digital Publishing Institute,2020,0,0.0,2020-02-01,1,0.8837772397094432
203,INSIGHTS TO SELENIUM REDOX REACTIONS USING STABLE OXYGEN ISOTOPES,Philip LARESE-CASANOVA,Geological Society of America Abstracts with Programs,couldnt find,2012,0,0.0,2012-11-05,1,0.11939810271508014
214,Morin transition suppression in Polycrystalline {sup 57} Hematite ({alpha}-Fe {sub 2} O {sub 3}) exposed to {sup 56} Fe (II),"Philip Larese-Casanova, Michelle M Scherer",Hyperfine Interactions,couldnt find,2007,0,0.0,2007-01-15,1,0.0704905368868289
220,Fe (II) adsorption at the cell-water interface: From macroscopic observations to spectroscopic measurements,"P Larese-Casanova, MR Leonardo, MM Scherer",Geochimica et Cosmochimica Acta Supplement,couldnt find,2005,0,0.0,2005-05-01,1,0.06290934160634264
221,Fe (II) adsorption at the oxide-water interface: From macrosopic observations to spectroscopic measurements,"MM Scherer, P Larese-Casanova, AGB Williams",Geochimica et Cosmochimica Acta Supplement,couldnt find,2005,0,0.0,2005-05-01,1,0.06290934160634264
224,A reconfigurable and adaptive routing method for fault-tolerant mesh-based networks-on-chip,"Mojtaba Valinataj, Siamak Mohammadi, Juha Plosila, Pasi Liljeberg, Hannu Tenhunen",AEU-International Journal of Electronics and Communications,Urban & Fischer,2011,63,6.4774647887323935,2011-07-01,64,6.580281690140844
227,Fault-aware and reconfigurable routing algorithms for Networks-on-Chip,"Mojtaba Valinataj, Siamak Mohammadi, Saeed Safari",IETE Journal of Research,Taylor & Francis,2011,20,2.0216006646358347,2011-05-01,21,2.1226806978676267
228,Novel low-cost and fault-tolerant reversible logic adders,"Mojtaba Valinataj, Mahboobeh Mirshekar, Hamid Jazayeri",Computers & Electrical Engineering,Pergamon,2016,16,3.38943702843877,2016-07-01,17,3.601276842716193
229,A novel self-checking carry lookahead adder with multiple error detection/correction,Mojtaba Valinataj,Microprocessors and Microsystems,Elsevier,2014,13,2.0356070356070357,2014-11-01,14,2.1921921921921923
230,Fault-tolerant carry look-ahead adder architectures robust to multiple simultaneous errors,Mojtaba Valinataj,Microelectronics Reliability,Pergamon,2015,12,2.2623966942148757,2015-12-01,13,2.4509297520661155
237,Reliability and performance evaluation of fault-aware routing methods for network-on-chip architectures,M Valinataj,International Journal of Engineering,couldnt find,2014,7,1.0039292730844793,2014-04-01,8,1.1473477406679764
238,Novel parity-preserving reversible logic array multipliers,Mojtaba Valinataj,The Journal of Supercomputing,Springer US,2017,6,1.7732793522267205,2017-11-01,7,2.068825910931174
239,"A low-cost, fault-tolerant and high-performance router architecture for on-chip networks","Mojtaba Valinataj, Mostafa Shahiri",Microprocessors and Microsystems,Elsevier,2016,6,1.2943262411347518,2016-08-01,7,1.510047281323877
241,Reliability assessment of networks-on-chip based on analytical models,"Mojtaba Valinataj, Siamak Mohammadi, Saeed Safari",Journal of Zhejiang University-SCIENCE A,Zhejiang University Press,2009,5,0.44220983765447053,2009-12-01,6,0.5306518051853647
243,A low-cost high-speed self-checking carry select adder with multiple-fault detection,"Mojtaba Valinataj, Abbas Mohammadnezhad, Jari Nurmi",Microelectronics Journal,Elsevier,2018,4,1.6781609195402298,2018-11-01,5,2.097701149425287
248,aPaRT: A Fast Meta-Heuristic Algorithm using Path-Relinking and Tabu Search for Allocating Machines to Operations in FJSP Problem,"Hamid Jazayeriy, Sahar Bakhtar, Mojtaba Valinataj",Inteligencia Artificial,couldnt find,2018,2,0.7108081791626095,2018-05-28,3,1.0662122687439144
249,Reversible Logic Multipliers: Novel Low-cost Parity-Preserving Designs,"F Eslami-Chalandar, M Valinataj, H Jazayeri",International Journal of Engineering,Materials and Energy Research Center,2019,1,0.48666666666666664,2019-03-01,2,0.9733333333333333
250,An Enhanced Method for Detecting Control Flow Errors Caused by Soft Errors in the Processors Running the Programs,"Seyedeh Afifeh Alavi, Mojtaba Valinataj, Mojtaba Mansoori",Journal of Soft Computing and Information Technology,couldnt find,2018,1,0.31090289608177174,2018-01-01,2,0.6218057921635435
251,Triple tooth AlGaN/GaN HEMT on SiC substrate: A novel structure for high-power applications,"Majid Ghaffari, Ali A Orouji, Mojtaba Valinataj",Journal of the Korean Physical Society,The Korean Physical Society,2017,1,0.30290456431535273,2017-12-01,2,0.6058091286307055
254,An Enhanced Self-checking Carry Select Adder Utilizing the Concept of Self-checking Full Adder,M Valinataj,International Journal of Engineering,Materials and Energy Research Center,2021,0,0.0,2021-02-01,1,7.76595744680851
255,Evaluating the Impact of Replacement Policies on the Cache Performance and Energy Consumption in Different Multicore Embedded Systems,"Sajjad Rostami-Sani, Mojtaba Valinataj, Amir-Hossein Khojir-Angasi",International Journal of Computer and Information Engineering,couldnt find,2021,0,0.0,2021-01-01,1,4.679487179487179
256,Comments on “Improved designs of digit-by-digit decimal multiplier”,"Mojtaba Valinataj, Zahra Yazdanian Amiri",Integration,Elsevier,2021,0,0.0,2021-01-01,1,4.679487179487179
257,Parloom: A New Low-Power Set-Associative Instruction Cache Architecture Utilizing Enhanced Counting Bloom Filter and Partial Tags,"Sajjad Rostami-Sani, Mojtaba Valinataj, Saeideh Alinezhad Chamazcoti","Journal of Circuits, Systems and Computers",World Scientific Publishing Company,2019,0,0.0,2019-11-19,1,0.7494866529774128
259,Enhanced multiple-error resilient carry look-ahead adders through new customized fault-tolerant voters,Mojtaba Valinataj,Microelectronics Reliability,Pergamon,2019,0,0.0,2019-05-01,1,0.5297532656023223
261,Genetic Algorithm with Intelligence Chaotic Algorithm and Heuristic Multi-Point Crossover for Graph Coloring Problem,"Seyyed Ali Sadati Tileboni, Hamid Jazayeriy, Mojtaba Valinataj",Signal and Data Processing,Signal and Data Processing,2017,0,0.0,2017-09-10,1,0.2836052836052836
262,A Novel Reduced-Precision Fault-Tolerant Floating-Point Multiplier,"Maryam Mohajer, Mojtaba Valinataj",International Journal of Modern Education and Computer Science,Modern Education and Computer Science Press,2017,0,0.0,2017-06-01,1,0.26296829971181557
268,LD Hub: a centralized database and web interface to perform LD score regression that maximizes the potential of summary level GWAS data for SNP heritability and genetic …,"Jie Zheng, A Mesut Erzurumluoglu, Benjamin L Elsworth, John P Kemp, Laurence Howe, Philip C Haycock, Gibran Hemani, Katherine Tansey, Charles Laurin, Beate St Pourcain, Nicole M Warrington, Hilary K Finucane, Alkes L Price, Brendan K Bulik-Sullivan, Verneri Anttila, Lavinia Paternoster, Tom R Gaunt, David M Evans, Benjamin M Neale",Bioinformatics,Oxford University Press,2017,580,138.81967213114754,2017-01-15,581,139.05901639344262
269,Genetic variance estimation with imputed variants finds negligible missing heritability for human height and body mass index,"Jian Yang, Andrew Bakshi, Zhihong Zhu, Gibran Hemani, Anna AE Vinkhuyzen, Sang Hong Lee, Matthew R Robinson, John RB Perry, Ilja M Nolte, Jana V van Vliet-Ostaptchouk, Harold Snieder, Tonu Esko, Lili Milani, Reedik Mägi, Andres Metspalu, Anders Hamsten, Patrik KE Magnusson, Nancy L Pedersen, Erik Ingelsson, Nicole Soranzo, Matthew C Keller, Naomi R Wray, Michael E Goddard, Peter M Visscher, LifeLines Cohort Study",Nature genetics,Nature Publishing Group,2015,556,101.62243365047571,2015-10-01,557,101.80520781171757
